movie_id,title,rating,total_ratings,directors,actors,screenwriters,release_date,genres,countries,languages,runtime,summary,link,poster,tags
3291930,赤壁(下),6.4,158046,吴宇森,"梁朝伟, 金城武, 张丰毅, 赵薇 Wei Zhao, 佟大为",吴宇森,2009-01-08,"动作, 历史, 战争, 古装",中国大陆 / 中国香港 / 日本 / 中国台湾 / 韩国,汉语普通话,142分钟,八卦阵一战，孙刘联军力挫曹兵之锐气。曹操（张丰毅 饰）为此忧心忡忡，加之北方将士因水土不服，死伤过重，更令其头风病发作，幸得侍女骊姬（小宋佳 饰）陪伴照顾。孙尚香（赵薇 饰）易容潜入曹营，借士官长（佟大为 饰）垂青，窃取军情。为了适应水战，曹操采纳荆州降将蔡瑁、张允的意见，将战船用铁锁相连。此后，曹操帐下谋士蒋干（师小红 饰）主动请缨前去拜访故友周瑜（梁朝伟 饰）刺探虚实。周瑜将计就计，假借酒醉泄露军机，让蒋干带回假情报，曹操一怒之下误杀了蔡瑁张允。曹操将因瘟疫致死的将士尸体投入江水，名曰“鬼兵”，意欲扰乱孙刘联盟之军心，小乔（林志玲 饰）见此情景，遂决定夜探曹营，劝其退兵。眼看万事具备，但是风向不对，周瑜遂派鲁肃（侯勇 饰）找诸葛亮（金城武 饰）寻助……,https://movie.douban.com/subject/3291930/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2161629765.webp,
5317291,西游记之大闹天宫,4.4,148593,郑保瑞,"甄子丹, 周润发, 郭富城, 何润东, 海一天",黄子桓,2014-01-31,"动作, 奇幻",中国大陆 / 中国香港,汉语普通话 / 粤语,119分钟,魔界之王牛魔王（郭富城 饰）与玉帝（周润发 饰）为首的神界展开战斗，神界被毁，女娲（张梓琳 饰）化身晶石修补天庭，遗落下的一小颗晶石落到人间成了一只石猴，而牛魔王则战败被迫带着妻子铁扇公主（陈乔恩 饰）躲到了火焰山。若干年后石猴得到了菩提老祖（海一天 饰）的教导被赐名孙悟空（甄子丹 饰），孙悟空来到花果山自立为王，还抢走了东海龙王（刘桦 饰）的定海神针当武器。同时牛魔王立志东山再起，利用了孙悟空与青梅竹马的小狐狸精（夏梓桐 饰）的感情煽动孙悟空大闹天宫，又串通了二郎神（何润东 饰）一起破坏了南天门，孙悟空势在必得，天庭危在旦夕。,https://movie.douban.com/subject/5317291/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2166490265.webp,
3279107,大兵小将,6.9,161465,丁晟,"成龙, 王力宏, 刘承俊, 杜玉明, 林鹏",丁晟,2010-02-14,"喜剧, 动作, 冒险",中国大陆 / 中国香港,汉语普通话,96分钟,公元前227年，卫国军队在凤凰山遭遇梁军伏击，血战之后惟有受重伤的卫国大将军（王力宏 饰）和装死的梁国士兵（成龙 饰）二人存活。将军有着统一诸国的宏图壮志，而小兵只想过自己的太平日子。小兵活捉大将，企图带着大将回到梁国，换良田五亩从此过上永无兵役的幸福生活。从凤凰山到梁国的路上，前有无数未知风险，后有卫国神秘小队追踪，小兵靠着美好信念的支撑以及自己的小聪明一次次化解危机，然而，在到达梁国之时小兵却出人意料的放大将返回卫国。小兵在江畔目送大将驾小舟渐渐远去，可是他并不知道在身后梁国的土地上，发生了一场天翻地覆的变化……,https://movie.douban.com/subject/3279107/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1682724960.webp,
4843637,最爱,7.4,184115,顾长卫,"章子怡, 郭富城, 濮存昕, 蒋雯丽, 蔡国庆",阎连科,2011-05-10,"剧情, 爱情",中国大陆 / 中国香港,汉语普通话,101分钟(中国大陆),20世纪90年代，中国一个偏僻落后的山村。在利益驱动下村民不惜卖血赚钱，却也将世纪绝症艾滋感染上身，生命以秒计算。老柱柱（陶泽如 饰）的长子赵齐全（濮存晰 饰），天良丧尽，他作为“血头”成为村里最先富起来的人，为此牺牲村民乃至家人也不悔改。心怀愧疚的老柱柱将染病并受到歧视的村民集中到废弃的小学统一照顾，一同前往的还有他的次子赵得意（郭富城 饰）。无人垂怜的死亡孤岛，病者在生命最后一刻还在心中贪欲的驱使下钩心斗角，令人全然看不到半点希望。在此期间，得意和堂兄弟小海（蔡国庆 饰）的媳妇琴琴（章子怡 饰）惺惺相惜，到互生爱意。本就饱受歧视的二人，此刻更成为背叛了全世界的恶人 生命一点点流逝，他们依旧全力奔跑，追逐渺小易逝的可悲幸福……,https://movie.douban.com/subject/4843637/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p907440218.webp,
22715021,僵尸,8.0,219509,麦浚龙,"钱小豪, 惠英红, 鲍起静, 陈友, 吴耀汉",麦浚龙,2013-10-24,恐怖,中国香港,粤语,103分钟,曾经凭借僵尸片红极一时的动作明星钱小豪（钱小豪 饰）事业和人生跌入谷底，他带着随身家当入住一栋破败老旧的公寓。经保安燕叔（卢海鹏 饰）指引，走进了传说的凶宅2442单元。小豪悬梁自尽，谁知命悬一线之际遭遇猛鬼缠身，多得隐世道长阿友（陈友 饰）出手方捡回一条命。小豪对白发 男孩小白及经常在2442门口窥视并吃祭祀食物的女人杨凤（惠英红 饰）感到好奇，进而从燕叔口中得知了当年曾发生的一起血腥惨案。同大厦的冬叔（吴耀汉 饰）不慎跌死，冬叔的老婆梅姨（鲍起静 饰）求专修邪法的阿九（钟发 饰）帮其还魂，但酿成不可逆转的悲剧。 生生死死，死死生生，爱恋贪欲引出无限烦恼。僵尸猛鬼，趁夜横行……,https://movie.douban.com/subject/22715021/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2153223458.webp,
24529353,绝地逃亡,5.7,100002,雷尼·哈林,"成龙, 范冰冰, 约翰尼·诺克斯维尔, 曾志伟, 王敏德",杰·朗吉诺,2016-07-21,"喜剧, 动作",中国大陆 / 美国 / 中国香港,汉语普通话 / 英语 / 俄语,111分钟(中国大陆),香港探员陈港生（成龙饰）跟踪黑道老大维克多·王（赵文瑄饰）长达十数年，为搜集他犯罪证据而被卷入一场“计中计”中，还将自己的侄女白舒（范冰冰饰）牵扯进来。在这场被中国特警、维克多·王、俄罗斯黑帮三面夹攻的“绝地逃亡”中，班尼结识了共患难的最佳拍档康纳（约翰尼·诺克斯维尔饰），一位正被维克多·王和俄国杀手追捕逃命的美国赌博高手，三人最终将怎样结束这场冒险变得扑朔迷离。,https://movie.douban.com/subject/24529353/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2366057661.webp,
16475702,一夜惊喜,5.2,128993,金依萌,"范冰冰, 李治廷, 吴佩慈, 蒋劲夫, 丹尼尔·海尼",金依萌,2013-08-09,"喜剧, 爱情",中国大陆 / 中国香港,汉语普通话 / 英语,106分钟,从小品学兼优、美丽干练的米雪（范冰冰 饰）对人生有着极好的规划，如今她身为某大型广告策划公司主管，事业顺风顺水，春风得意。可就在一个多月前盛大的生日派对过后，米雪竟意外发现自己有孕在身。一切的一切都指向了此前那个狂欢到极点、酗酒到断片的生日派对，在五十多名到场男性中，业已离婚的钻石男公司老板周毕安（丹尼尔•海尼 饰）、爱恋米雪的青年下属张童宇（李治廷 饰）、健壮帅气的干儿子林智博（蒋劲夫 饰）以及卖海鲜酱发财的暴发户陆大虎（黎明 饰）。 在闺蜜林薇薇（吴佩慈 饰）的参谋下，米雪手足无措地迎来了人生中最跌宕起伏的时刻……,https://movie.douban.com/subject/16475702/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2068215479.webp,
1292895,精武英雄,8.7,165791,陈嘉上,"李连杰, 中山忍, 钱小豪, 蔡少芬, 周比利",陈嘉上,1994-12-22,"剧情, 动作",中国香港 / 中国大陆,英语 / 粤语 / 日语 / 汉语普通话,107分钟,20年代末，为完成师父的志愿，陈真（李连杰 饰）到东洋学先进技术，他喜欢着日本女孩山田光子（中山忍 饰）。因为师父霍元甲之死，陈真回到中国，协助师父之子霍廷恩（钱小豪 饰）主持精武门的业务，不料却引起了他的妒忌，师兄弟之间引发权力之争。 另一方面，陈真追查师父死因，怀疑是日军 军官藤田刚（周比利 饰）暗中使用慢性毒药杀死霍元甲。陈真请医生验尸，证实师父确系中毒而死。藤田刚恐阴谋败露，杀人嫁祸，展开了连场恶斗。不久，藤田刚挑战精武门，他诱使日本黑龙会总教头船越文夫向精武馆挑战。比武之日，双方开展了一场惊心动魄的决战。,https://movie.douban.com/subject/1292895/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2431081842.webp,
26342391,紧急救援,5.9,125020,林超贤,"彭于晏, 王彦霖, 辛芷蕾, 蓝盈莹, 王雨甜",支雅卿,2020-12-18,"动作, 灾难",中国大陆 / 中国香港,汉语普通话 / 英语,134分钟,倾覆沉没的钻井平台，顺流直冲的运油车头，直坠入海的满载客机。交通海上应急反应特勤队队长高谦（彭于晏 饰）、机长方宇凌（辛芷蕾 饰）和绞车手赵呈（王彦霖 饰）一次次带领队伍第一时间抵达，站在水火咆哮的最前面，守在危急撤离的最后面，用生命对抗天灾人祸。但在自然面前，特勤员毕竟没有超能力，血肉之躯踩在死亡边缘，真实的恐惧无数次让这些斗士颤抖、无助和气馁。而海上救援的字典里没有“退缩”。当你听见旋翼的轰鸣、洪亮的汽笛、马达的飞驰，那是他们无惧艰难险阻，舍己为人，谱写的一曲英雄之歌。,https://movie.douban.com/subject/26342391/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2627025706.webp,
26352445,反贪风暴2,6.0,76014,林德禄,"古天乐, 张智霖, 周渝民, 蔡少芬, 林保怡",黄浩华,2016-09-14,"剧情, 犯罪",中国大陆 / 中国香港,汉语普通话 / 粤语,95分钟,廉政公署根据调查，发现马会的球赛博彩操盘手（尹子维 饰）涉嫌违法行为。在试图调查此人的时候，此人却遭杀手（周渝民 饰）杀害。廉署首席调查主任陆志廉（古天乐 饰）作为目击证人受到重案组督察刘保强（张智霖 饰）的调查。在此之后，廉署和警方联合展开行动，只不过在这一过程中，双方彼此防备，关系微妙。根据刘保强的线人提供的信息，博彩幕后操盘手是一个被称为华老师的神秘人物。陆志廉顺藤摸瓜，逼近猎物，怎奈对方分外狡猾，被对方三番五次逃脱。在这一过程中，马会中又有前廉署人员遇害。 为了金钱利益，人性尽失……,https://movie.douban.com/subject/26352445/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2370795749.webp,
1304677,千王之王2000,7.0,130229,王晶,"周星驰, 张家辉, 王晶, 吴君如, 林熙蕾",王晶,1999-08-05,喜剧,中国香港,粤语 / 汉语普通话,91 分钟,梁宽(张家辉饰）乃一低级警务人员，多次担任卧底小角色。郁郁不得志之时，长官忽派他调查大老千法拉利（王晶饰），宽遂找到自信。一日宽陪女友pizza（关秀媚饰）参加姐姐（吴君如饰）为姐夫大老千黄师虎（周星驰饰）短暂出狱期间举办的宴会。宽在宴会上态度嚣张，终被黄师虎整蛊，于是怀恨在心。 宽卧底于法拉利周围，在沙滩上偶遇美女初恋（林熙蕾饰），被其美色所迷。宽自认得到法拉利信任，不料，还没找到犯罪证据，反而先落入初恋的美人计陷阱中，差点丢了工作。Pizza不计前嫌，与宽商量找姐夫帮忙，却不料姐夫早已为宽设下了无数难题......,https://movie.douban.com/subject/1304677/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2355026833.webp,
25746375,我是路人甲,7.1,150423,尔冬升,"万国鹏, 王婷, 沈凯, 徐小琴, 林晨",尔冬升,2015-07-03,"剧情, 喜剧",中国大陆 / 中国香港,汉语普通话 / 粤语 / 浙江方言,134分钟,大学毕业后，怀揣着成为一名演员的梦想的万国鹏（万国鹏 饰）孤身一人背井离乡，远赴大名鼎鼎的浙江横店，希望能够在这里打拼出一片属于自己的天地。然而，现实远比想象之中要残酷得多，在这个弱肉强食的世界里，空有一份对于梦想的热情还远远不够，在经历了无数挫折和失败后，万国鹏总算混 出了点名堂，成为了一名专业的群众演员。 在横店，万国鹏见到了无数和他极为相似的年轻人，他们中，有人最终获得了成功实现了梦想，有人误入歧途人生毁于一旦，但更多的，是经历了千辛万苦却放弃了梦想，回归了平淡的生活。一次偶然中，万国鹏结识了名为王婷（王婷 饰）的女孩，她仿佛一束光，照亮了万国鹏的前路。,https://movie.douban.com/subject/25746375/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2252471054.webp,
4097023,新少林寺,6.2,147438,陈木胜,"刘德华, 谢霆锋, 范冰冰, 成龙, 吴京",袁锦麟,2011-01-19,"剧情, 动作",中国大陆 / 中国香港,汉语普通话,132分钟,20世纪20年代，时局动荡，天下大乱，华夏大地无有一片宁静之所。时群雄并起，军阀混战。军阀少帅侯杰（刘德华 饰）纵横捭阖，骄横跋扈，视平民如草芥，却难逃自身劫数。正所谓城头变换大王旗，侯杰转眼间辉煌不在，副官曹蛮（谢霆锋 饰）伺机上位、妻子颜夕（范冰冰 饰）离去、女儿身亡，种种打击令这个昔日的乱世修罗万念俱灰。落魄至少林寺期间，侯杰先后结识悟道（成龙 饰）、净能（吴京 饰）、净海（余少群 饰）、净空（释延能 饰）等僧众，并慢慢领悟了宿世的罪障因果，遂放下贪嗔痴慢疑之心，诚心向佛。与此同时，更大的磨难正向少林袭来…… 少林寺住持释永信担任该片监制。,https://movie.douban.com/subject/4097023/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p788475809.webp,
25835293,失孤,6.9,111386,彭三源,"刘德华, 井柏然, 吴君如, 梁家辉, 倪景阳",彭三源,2015-03-20,剧情,中国大陆 / 中国香港,汉语普通话,108分钟,黝黑的面颊上，深深刻着饱经沧桑后所特有的苦涩与坚韧，农民雷泽宽（刘德华 饰）驾着一台破旧的摩托车奔走在祖国广袤而荒凉的土地上，十五年的漫长旅程，早已不敢奢求何时是个尽头。1998年的一天，他年仅两岁的儿子被人拐卖，从此下落不明。这一事件彻底改变了老雷的人生，他带着有限的家当以及满满当当的寻人启事，踏上看不见终点的征程。期间的苦辣辛酸，更有几人得知。这一日，老雷因修车邂逅了俊朗的小青年曾帅（井柏然 饰）。仿佛是命运安排的一般，曾帅竟和老雷的儿子有着相似的遭遇。以此为契机，曾帅和老雷结伴同行。一个为了找到失踪的儿子，一个为了找到梦回的故乡。 面容模糊的亲人，可曾等在未知的一处……,https://movie.douban.com/subject/25835293/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2231791943.webp,
